#Gene	Gene Description	DIU Result	Q-Value	Major Isoform Switching	Switching Times	2 T1 MeanExpLevel	2 T2 MeanExpLevel	2 T3 MeanExpLevel
ARHGAP12	ARHGAP12	DIU	0.031414	YES	2	579.73	681.17	564.3
ARHGAP17	ARHGAP17	Not DIU	0.33744	YES	3	81.0	94.63	123.45
ARHGAP18	ARHGAP18	Not DIU	0.47599	NO		60.65	79.9	64.38
ARHGAP19	ARHGAP19	Not DIU	0.7935	NO		55.75	67.66	111.14
ARHGAP21	ARHGAP21	Not DIU	0.12433	NO		595.63	606.0	800.78
ARHGAP24	ARHGAP24	Not DIU	0.58032	YES	2,3	123.74	173.5	260.72
ARHGAP25	ARHGAP25	Not DIU	0.73659	NO		97.39	90.45	90.74
ARHGAP26	ARHGAP26	Not DIU	0.71797	YES	1	251.75	310.86	375.41
ARHGAP29	ARHGAP29	Not DIU	0.52116	NO		937.28	932.0	966.85
ARHGAP32	ARHGAP32	DIU	0.0055208	YES	1	337.16	323.47	315.55
ARHGAP39	ARHGAP39	Not DIU	0.091706	YES	1	26.55	25.59	23.83
ARHGAP45	ARHGAP45	Not DIU	0.714	NO		79.77	72.92	61.6
ARHGAP5	ARHGAP5	Not DIU	0.9694	NO		870.02	973.73	945.69
ARHGDIA	ARHGDIA	Not DIU	0.22918	NO		284.49	255.43	314.48
ARHGEF1	ARHGEF1	Not DIU	0.69563	NO		118.12	115.57	111.48
ARHGEF10L	ARHGEF10L	Not DIU	0.14439	NO		278.29	288.52	226.79
ARHGEF11	ARHGEF11	DIU	4.9974E-5	NO		165.23	140.65	152.17
ARHGEF12	ARHGEF12	Not DIU	0.88651	NO		1935.32	2170.07	1856.6
ARHGEF16	ARHGEF16	Not DIU	0.89121	YES	1,3	217.73	167.61	165.38
ARHGEF18	ARHGEF18	Not DIU	0.84301	NO		233.67	199.84	168.89
ARHGEF2	ARHGEF2	Not DIU	0.42056	NO		520.03	496.45	520.6
ARHGEF26	ARHGEF26	Not DIU	0.77878	NO		218.0	185.58	141.0
ARHGEF28	ARHGEF28	Not DIU	0.72795	YES	1,2	45.08	56.85	78.8
ARHGEF3	ARHGEF3	Not DIU	0.49884	NO		63.64	60.53	69.92
ARHGEF40	ARHGEF40	Not DIU	0.77922	NO		80.7	67.76	124.96
ARHGEF6	ARHGEF6	Not DIU	0.98583	NO		461.46	446.73	293.62
ARHGEF7	ARHGEF7	Not DIU	0.18865	YES	3	557.8	580.5	482.65
ARHGEF9	ARHGEF9	Not DIU	0.8315	NO		32.3	42.16	38.46
ARID1A	ARID1A	Not DIU	0.35114	NO		427.62	377.92	435.99
ARID1B	ARID1B	Not DIU	0.18581	NO		361.65	361.79	463.85
ARID2	ARID2	Not DIU	0.79145	NO		392.72	439.15	473.43
ARID3B	ARID3B	Not DIU	0.46503	YES	1,3	27.72	22.26	30.03
ARID4A	ARID4A	Not DIU	0.24491	NO		287.76	320.88	306.75
ARID4B	ARID4B	Not DIU	0.96313	NO		384.47	396.96	390.22
ARID5A	ARID5A	Not DIU	0.91171	YES	1	38.94	36.8	28.65
ARID5B	ARID5B	Not DIU	0.99819	NO		885.19	1217.17	1155.87
ARIH1	ARIH1	Not DIU	0.74169	NO		844.52	868.99	864.63
ARIH2	ARIH2	Not DIU	0.61419	NO		306.89	320.87	286.24
ARL10	ARL10	DIU	0.011769	YES	3	124.07	123.98	224.41
ARL13B	ARL13B	Not DIU	0.64942	NO		187.71	172.61	169.36
ARL15	ARL15	Not DIU	0.75101	NO		252.98	214.73	173.71
ARL16	ARL16	Not DIU	0.48093	NO		58.0	53.74	55.85
ARL2BP	ARL2BP	Not DIU	0.50891	NO		91.3	89.19	83.04
ARL4A	ARL4A	Not DIU	0.67766	NO		63.21	85.26	89.62
ARL5B	ARL5B	DIU	0.027944	NO		192.66	240.06	217.11
ARL6IP5	ARL6IP5	Not DIU	0.32813	YES	3	142.44	144.01	125.33
ARL6IP6	ARL6IP6	Not DIU	0.88158	NO		80.21	89.69	77.18
ARL8A	ARL8A	Not DIU	0.49933	NO		34.33	35.45	52.67
ARL8B	ARL8B	Not DIU	0.5373	NO		294.85	290.91	289.76
ARMC10	ARMC10	Not DIU	0.92399	NO		64.09	82.55	68.5
ARMC6	ARMC6	DIU	0.012806	YES	3	22.76	20.1	22.25
ARMC8	ARMC8	Not DIU	0.91325	YES	1,3	241.03	261.01	279.18
ARMC9	ARMC9	Not DIU	0.60048	YES	2	39.21	42.02	52.66
ARMCX3	ARMCX3	Not DIU	0.46922	YES	1,3	41.1	40.1	30.11
ARMH3	ARMH3	DIU	6.4029E-5	NO		174.44	169.85	166.45
ARMT1	ARMT1	Not DIU	0.47669	YES	1,2	280.24	264.56	187.66
ARNT	ARNT	Not DIU	0.37254	NO		1071.8	1022.88	1353.13
ARNTL	ARNTL	Not DIU	0.57519	YES	1	90.62	95.61	100.12
ARPC4	ARPC4	Not DIU	0.852	NO		351.79	405.84	373.63
ARPC5L	ARPC5L	Not DIU	0.081067	NO		84.95	74.4	93.25
ARPP19	ARPP19	Not DIU	0.74341	YES	1,2	433.45	506.28	490.61
ARRB1	ARRB1	Not DIU	0.751	NO		294.88	275.52	248.65
ARRB2	ARRB2	Not DIU	0.17326	YES	3	47.52	59.5	36.98
ARRDC2	ARRDC2	Not DIU	0.95189	YES	2,3	56.95	51.03	55.75
ARRDC3	ARRDC3	Not DIU	0.89279	YES	1,3	1317.52	1398.27	1593.33
ARSA	ARSA	Not DIU	0.89671	NO		135.95	106.7	99.75
ARSB	ARSB	Not DIU	0.3433	YES	1,2	159.43	144.34	171.11
ARSD	ARSD	Not DIU	0.40759	YES	1,3	1166.94	1144.62	1067.67
ARSG	ARSG	Not DIU	0.28022	NO		72.77	56.37	47.78
ARSJ	ARSJ	Not DIU	0.80237	NO		40.11	39.33	30.16
ARVCF	ARVCF	Not DIU	0.58067	YES	3	64.16	51.32	82.58
AS3MT	AS3MT	Not DIU	0.24643	YES	1,3	2435.42	2292.44	1817.32
ASAH1	ASAH1	Not DIU	0.9631	NO		480.3	552.55	408.21
ASAP1	ASAP1	Not DIU	0.58724	NO		200.36	183.64	194.3
ASAP2	ASAP2	Not DIU	0.51432	YES	1,3	196.74	197.04	138.14
ASB1	ASB1	DIU	0.044548	NO		309.42	258.15	216.47
ASB3	ASB3	Not DIU	0.10502	YES	2	368.5	361.07	362.95
ASB6	ASB6	Not DIU	0.91607	NO		68.54	60.89	69.92
ASB8	ASB8	Not DIU	0.97659	NO		140.14	123.0	132.98
ASCC1	ASCC1	Not DIU	0.14698	NO		268.14	317.5	236.18
ASCC2	ASCC2	DIU	0.035298	YES	3	248.73	199.16	223.2
ASCC3	ASCC3	Not DIU	0.56768	NO		742.72	638.32	735.55
ASDURF	ASDURF	Not DIU	0.82031	YES	3	68.43	79.15	64.18
ASF1A	ASF1A	Not DIU	0.12764	NO		67.28	66.5	55.91
ASGR2	ASGR2	Not DIU	0.32879	NO		1399.15	1185.0	1387.66
ASH1L	ASH1L	Not DIU	0.11145	YES	1	1347.63	1360.41	1451.97
ASH2L	ASH2L	Not DIU	0.53824	NO		175.28	177.52	193.79
ASL	ASL	Not DIU	0.92019	NO		9382.9	8404.61	4189.7
ASNS	ASNS	DIU	0.0016462	NO		132.72	143.09	363.32
ASPA	ASPA	Not DIU	0.91171	NO		98.61	85.41	154.61
ASPG	ASPG	Not DIU	0.15946	NO		1130.24	956.74	1167.19
ASPH	ASPH	Not DIU	0.96317	NO		874.7	1044.38	1037.25
ASPRV1	ASPRV1	Not DIU	0.13591	NO		122.05	127.63	101.74
ASPSCR1	ASPSCR1	DIU	0.0057446	YES	2	415.77	391.63	280.05
ASRGL1	ASRGL1	Not DIU	0.81682	NO		220.8	210.0	231.73
ASS1	ASS1	Not DIU	0.99089	NO		38312.06	34265.85	15401.37
ASTE1	ASTE1	Not DIU	0.93572	NO		37.53	29.42	56.26
ASXL1	ASXL1	Not DIU	0.71566	NO		360.29	276.46	291.07
ASXL2	ASXL2	Not DIU	0.15946	NO		511.11	473.75	469.88
ATE1	ATE1	Not DIU	0.98583	YES	3	279.42	280.11	232.72
ATF1	ATF1	Not DIU	0.35743	NO		159.09	169.92	191.0
ATF2	ATF2	Not DIU	0.72433	YES	2	604.37	601.15	680.01
ATF3	ATF3	Not DIU	0.89279	NO		57.24	183.44	427.97
ATF6	ATF6	Not DIU	0.75662	NO		1189.08	1257.35	987.08
ATF6B	ATF6B	Not DIU	0.071882	NO		122.89	114.96	125.91
ATF7	ATF7	Not DIU	0.79528	NO		114.93	99.47	153.19
ATF7IP	ATF7IP	Not DIU	0.55514	YES	3	517.32	484.53	550.31
ATG10	ATG10	Not DIU	0.082963	NO		119.58	118.42	127.0
ATG101	ATG101	DIU	6.2047E-5	YES	3	171.03	184.95	159.34
ATG12	ATG12	Not DIU	0.48326	NO		316.19	367.39	373.24
ATG13	ATG13	Not DIU	0.13911	NO		252.48	228.65	226.63
ATG14	ATG14	Not DIU	0.093485	NO		527.54	451.84	371.48
ATG16L1_SAG	ATG16L1_SAG	Not DIU	0.23706	NO		408.13	397.92	491.79
ATG4A	ATG4A	Not DIU	0.71485	NO		149.99	151.16	113.21
ATG4B	ATG4B	Not DIU	0.89167	YES	2	222.16	190.31	206.08
ATG4C	ATG4C	Not DIU	0.66338	NO		282.34	257.19	249.59
ATG4D	ATG4D	Not DIU	0.21107	NO		108.2	114.52	95.39
ATG5	ATG5	Not DIU	0.7484	YES	1	352.33	361.86	332.26
ATG7	ATG7	DIU	9.5694E-5	YES	2	51.92	42.14	49.79
ATG9A	ATG9A	DIU	0.019545	YES	2,3	371.34	269.73	197.76
ATL2	ATL2	DIU	0.0021286	NO		771.35	900.87	761.01
ATL3	ATL3	Not DIU	0.9987	YES	1,3	841.99	914.97	838.57
ATMIN	ATMIN	Not DIU	0.47349	NO		287.08	296.56	263.58
ATN1	ATN1	Not DIU	0.67678	NO		120.46	100.16	129.19
ATP10D	ATP10D	Not DIU	0.15102	NO		243.22	256.08	132.23
ATP11A	ATP11A	Not DIU	0.85371	YES	2,3	1033.78	813.59	416.98
ATP11B	ATP11B	Not DIU	0.40057	NO		1012.5	1055.2	1037.54
ATP11C	ATP11C	Not DIU	0.053991	NO		1018.95	1120.2	983.64
ATP13A2	ATP13A2	Not DIU	0.19862	YES	3	92.49	72.92	56.11
ATP1A1	ATP1A1	Not DIU	0.084828	NO		1321.25	1207.75	1053.04
ATP1B2	ATP1B2	Not DIU	0.44464	NO		48.87	42.68	75.22
ATP23	ATP23	Not DIU	0.067158	NO		75.34	78.46	85.69
ATP2A2	ATP2A2	Not DIU	0.6981	NO		1423.08	1420.03	1254.16
ATP2A3	ATP2A3	Not DIU	0.088873	YES	1,2	53.57	62.43	37.75
ATP2B1	ATP2B1	DIU	0.010385	NO		759.63	767.0	636.91
ATP2C1	ATP2C1	Not DIU	0.61458	NO		718.9	893.56	1052.38
ATP5F1C	ATP5F1C	Not DIU	0.43174	NO		1095.06	1238.45	983.13
ATP5MC1	ATP5MC1	DIU	1.145E-5	NO		467.29	492.9	401.54
ATP5MC2	ATP5MC2	Not DIU	0.79624	NO		628.59	688.22	663.5
ATP5PB	ATP5PB	Not DIU	0.76017	NO		1602.61	1827.71	1401.82
ATP5PF	ATP5PF	Not DIU	0.59372	NO		492.08	471.73	428.58
ATP6V0A1	ATP6V0A1	Not DIU	0.065086	NO		771.15	668.68	630.87
ATP6V0D1	ATP6V0D1	Not DIU	0.97161	NO		531.97	465.28	398.16
ATP6V1A	ATP6V1A	Not DIU	0.48326	NO		369.39	410.17	335.57
ATP6V1C1	ATP6V1C1	Not DIU	0.92965	NO		211.94	249.55	206.1
ATP6V1H	ATP6V1H	Not DIU	0.096402	NO		373.36	386.92	355.51
ATP7A	ATP7A	Not DIU	0.51088	YES	2	98.16	115.35	108.98
ATP7B	ATP7B	Not DIU	0.75915	NO		346.85	312.78	158.48
ATP8A1	ATP8A1	Not DIU	0.89644	NO		151.39	119.74	81.81
ATP8B2	ATP8B2	Not DIU	0.65002	YES	1	140.57	140.31	227.38
ATP9A	ATP9A	Not DIU	0.57558	NO		661.84	675.43	806.17
ATP9B	ATP9B	Not DIU	0.13911	YES	2	640.34	603.34	652.63
ATPAF2	ATPAF2	Not DIU	0.24056	NO		97.07	85.78	75.21
ATR	ATR	Not DIU	0.72771	YES	1	213.78	226.42	292.37
ATRAID	ATRAID	DIU	1.9164E-6	NO		383.48	388.11	332.65
ATRN	ATRN	Not DIU	0.14288	NO		2167.95	2299.24	2041.94
ATRNL1	ATRNL1	Not DIU	0.9198	NO		45.61	52.95	34.79
ATRX	ATRX	Not DIU	0.93993	NO		776.46	803.43	868.06
ATXN1	ATXN1	Not DIU	0.33867	NO		707.54	756.16	1423.66
ATXN1L	ATXN1L	Not DIU	0.78297	NO		318.26	325.66	358.81
ATXN2	ATXN2	Not DIU	0.88282	NO		375.34	332.82	440.15
ATXN2L	ATXN2L	Not DIU	0.36428	YES	1,2	194.79	143.76	148.22
ATXN3	ATXN3	Not DIU	0.97988	YES	1	376.58	439.73	284.33
ATXN7L1	ATXN7L1	Not DIU	0.38378	YES	3	54.8	40.35	62.63
ATXN7L3	ATXN7L3	Not DIU	0.89748	YES	3	139.76	144.18	171.4
AUH	AUH	Not DIU	0.083193	YES	1,3	513.29	473.33	406.25
AUP1	AUP1	DIU	0.0094985	NO		412.21	433.92	340.41
AURKAIP1	AURKAIP1	Not DIU	0.75001	NO		162.11	155.4	124.97
AVPI1	AVPI1	Not DIU	0.7648	YES	1	284.1	237.05	240.13
AXIN1	AXIN1	Not DIU	0.75735	NO		242.72	204.99	168.4
AXL	AXL	Not DIU	0.42481	YES	1,3	195.56	179.77	126.5
AZGP1	AZGP1	Not DIU	0.93671	NO		3594.95	3308.28	2954.87
AZI2	AZI2	Not DIU	0.88204	NO		234.73	283.08	240.72
AZIN1	AZIN1	Not DIU	0.091578	NO		425.37	428.24	397.96
B2M	B2M	Not DIU	0.98412	NO		9678.5	11252.73	7708.19
B3GLCT	B3GLCT	Not DIU	0.4316	NO		73.79	74.79	88.16
B3GNT2	B3GNT2	Not DIU	0.39912	YES	3	58.38	88.32	78.15
B3GNTL1	B3GNTL1	Not DIU	0.71285	YES	3	146.65	134.58	183.58
B4GALT1	B4GALT1	Not DIU	0.79887	NO		279.7	268.26	513.01
B4GALT3	B4GALT3	Not DIU	0.081091	NO		142.49	108.56	125.89
B4GALT7	B4GALT7	Not DIU	0.37721	NO		82.0	78.81	85.19
BABAM1	BABAM1	Not DIU	0.73219	NO		276.83	279.41	248.02
BABAM2	BABAM2	Not DIU	0.9493	NO		138.19	162.52	153.09
BACH1	BACH1	DIU	0.0015428	YES	1	660.0	754.41	715.15
BAG4	BAG4	Not DIU	0.44327	NO		126.02	135.38	109.51
BAG5	BAG5	Not DIU	0.73882	NO		237.49	266.75	397.52
BAG6	BAG6	Not DIU	0.18456	YES	2	371.56	353.36	324.79
BAHD1	BAHD1	Not DIU	0.28247	YES	3	64.9	48.95	38.45
BAIAP2	BAIAP2	Not DIU	0.32306	YES	3	113.18	99.49	90.06
BAIAP2L1	BAIAP2L1	Not DIU	0.93684	NO		438.21	496.48	545.7
BAMBI	BAMBI	Not DIU	0.36348	NO		108.34	133.85	142.07
BANK1	BANK1	Not DIU	0.20109	NO		80.59	86.97	74.76
BANP	BANP	Not DIU	0.70796	NO		35.14	29.4	36.0
BAP1	BAP1	Not DIU	0.90954	NO		264.67	221.21	225.01
BARD1	BARD1	Not DIU	0.31468	NO		59.3	54.61	46.34
BASP1	BASP1	Not DIU	0.76854	NO		151.68	129.85	294.98
BAZ1A	BAZ1A	Not DIU	0.36093	NO		292.54	365.79	244.43
BAZ1B	BAZ1B	Not DIU	0.66161	NO		661.83	728.81	756.04
BAZ2A	BAZ2A	DIU	5.9591E-6	YES	1	394.93	355.13	529.15
BAZ2B	BAZ2B	DIU	1.2901E-16	YES	3	866.48	1014.73	1172.72
BBIP1	BBIP1	Not DIU	0.94413	NO		18.68	41.77	42.79
BBOX1	BBOX1	Not DIU	0.83229	NO		604.74	957.22	910.67
BBS10	BBS10	Not DIU	0.93681	NO		60.5	60.51	66.69
BBS12	BBS12	Not DIU	0.93864	NO		73.04	67.3	96.08
BBS2	BBS2	Not DIU	0.40134	NO		183.64	184.45	169.97
BBS4	BBS4	Not DIU	0.22704	YES	3	573.97	497.62	594.09
BBX	BBX	Not DIU	0.65017	NO		456.48	504.96	403.62
BCAR1	BCAR1	Not DIU	0.98412	NO		152.55	145.81	228.78
BCAR3	BCAR3	Not DIU	0.37059	NO		388.17	364.8	505.67
BCAS3	BCAS3	Not DIU	0.080477	NO		566.8	527.07	412.94
BCCIP	BCCIP	Not DIU	0.71485	NO		175.05	212.46	234.19
BCDIN3D	BCDIN3D	Not DIU	0.63369	NO		79.73	77.03	85.79
BCKDHB	BCKDHB	DIU	1.2924E-11	NO		752.36	652.89	311.49
BCL2	BCL2	Not DIU	0.61283	NO		42.68	37.28	39.52
BCL2L1	BCL2L1	Not DIU	0.44283	YES	1,3	88.27	102.03	106.75
BCL2L11	BCL2L11	DIU	9.6714E-4	YES	1	82.35	83.86	184.82
BCL2L13	BCL2L13	DIU	0.016644	NO		547.17	584.82	465.4
BCL6	BCL6	Not DIU	0.57942	YES	3	516.88	482.99	590.65
BCL7B	BCL7B	DIU	0.026635	YES	3	74.83	64.09	67.56
BCL9L	BCL9L	Not DIU	0.68033	NO		141.57	105.05	185.92
BCLAF1	BCLAF1	Not DIU	0.69778	NO		1263.39	1500.01	1612.72
BCLAF3	BCLAF3	Not DIU	0.84341	NO		81.89	93.19	106.68
BCO1	BCO1	Not DIU	0.85654	YES	1	524.14	425.71	560.77
BCOR	BCOR	Not DIU	0.42296	YES	3	89.25	79.75	161.26
BDH1	BDH1	DIU	5.9445E-9	NO		528.67	808.69	921.12
BECN1	BECN1	Not DIU	0.42772	NO		282.62	280.85	297.95
BEND7	BEND7	Not DIU	0.44672	NO		81.34	84.11	69.14
BET1L	BET1L	Not DIU	0.50952	NO		321.69	340.38	325.25
BFAR	BFAR	DIU	6.2467E-4	NO		502.62	491.44	311.27
BHLHB9	BHLHB9	Not DIU	0.63463	YES	3	116.68	122.71	96.93
BHLHE40	BHLHE40	Not DIU	0.99378	NO		161.3	204.82	592.74
BHMT2	BHMT2	DIU	4.5548E-7	NO		7920.61	9097.68	8666.75
BICD2	BICD2	Not DIU	0.60308	NO		360.41	352.09	273.55
BICRAL	BICRAL	Not DIU	0.74752	NO		137.53	117.67	142.93
BID	BID	Not DIU	0.33281	YES	2	543.67	612.31	381.44
BIN1	BIN1	DIU	0.0070258	YES	1	185.74	196.66	116.99
BIN2	BIN2	Not DIU	0.9559	NO		81.9	93.33	47.7
BIN3	BIN3	Not DIU	0.35114	NO		89.62	94.94	112.71
BIRC2	BIRC2	DIU	0.049854	YES	3	353.27	384.43	418.99
BIRC6	BIRC6	Not DIU	0.92438	NO		2362.46	2421.93	2625.01
BLCAP	BLCAP	Not DIU	0.57798	NO		128.94	135.91	169.56
BLOC1S6	BLOC1S6	Not DIU	0.8007	YES	3	57.32	71.22	78.13
BLVRA	BLVRA	DIU	0.010191	NO		298.6	283.57	312.21
BMF	BMF	Not DIU	0.24641	NO		111.77	100.39	57.29
BMI1	BMI1	DIU	2.8206E-4	NO		72.4	87.47	84.74
BMP2K	BMP2K	Not DIU	0.43509	NO		354.1	379.49	311.77
BMP4	BMP4	Not DIU	0.93216	NO		226.76	232.37	99.22
BMP5	BMP5	Not DIU	0.62842	YES	3	70.25	80.45	67.05
BMPR1A	BMPR1A	Not DIU	0.65002	NO		338.11	402.31	413.6
BMPR2	BMPR2	Not DIU	0.96268	NO		1592.2	1601.04	1808.13
BMS1	BMS1	Not DIU	0.57788	NO		200.59	214.38	242.09
BNIP1	BNIP1	DIU	0.0010343	YES	2	147.71	156.04	196.29
BNIP3	BNIP3	DIU	0.020806	NO		988.48	1009.86	729.21
BNIP3L	BNIP3L	Not DIU	0.49632	NO		172.18	165.45	145.56
BORCS5	BORCS5	DIU	0.0064596	YES	1	37.26	39.24	40.74
BPGM	BPGM	Not DIU	0.10778	YES	1	85.96	87.2	121.14
BPHL	BPHL	Not DIU	0.92922	NO		335.26	400.07	356.05
BPIFC	BPIFC	Not DIU	0.70398	NO		69.24	64.72	49.73
BPNT1	BPNT1	Not DIU	0.30018	NO		142.59	127.11	161.56
BPTF	BPTF	Not DIU	0.43134	YES	1,2	679.11	695.61	804.5
BRAF	BRAF	Not DIU	0.52233	NO		284.44	285.41	302.54
BRAP	BRAP	Not DIU	0.97905	NO		283.99	281.58	219.12
BRCC3	BRCC3	Not DIU	0.10299	YES	3	227.87	248.55	220.2
BRD1	BRD1	Not DIU	0.92815	NO		222.59	212.19	233.8
BRD2	BRD2	Not DIU	0.98412	NO		1128.1	1069.15	1049.52
BRD3	BRD3	Not DIU	0.20345	NO		269.33	263.49	217.28
BRD4	BRD4	DIU	5.4949E-96	NO		296.75	241.42	298.77
BRD7	BRD7	Not DIU	0.83836	NO		309.4	345.34	331.76
BRD8	BRD8	DIU	1.2825E-5	NO		317.53	301.69	297.23
BRD9	BRD9	Not DIU	0.32813	YES	2	170.39	163.14	174.26
BRF2	BRF2	Not DIU	0.86955	YES	2	30.36	24.6	38.14
BRI3BP	BRI3BP	Not DIU	0.58305	NO		330.49	348.69	472.14
BRIX1	BRIX1	DIU	0.036994	YES	1	77.1	101.92	123.85
BRMS1L	BRMS1L	Not DIU	0.23939	NO		47.65	46.84	40.85
BROX	BROX	Not DIU	0.31599	YES	1	444.74	458.42	444.15
BRPF1	BRPF1	Not DIU	0.5142	NO		105.02	81.51	97.87
BRPF3	BRPF3	Not DIU	0.070314	YES	1	309.4	259.4	263.4
BRWD3	BRWD3	DIU	0.024512	NO		252.01	252.71	215.6
BSCL2	BSCL2	Not DIU	0.33034	NO		190.43	165.68	153.56
BSDC1	BSDC1	Not DIU	0.47872	NO		516.39	455.52	413.91
BST1	BST1	Not DIU	0.27616	YES	1,3	56.05	44.94	54.51
BTAF1	BTAF1	Not DIU	0.12799	NO		551.64	696.57	699.51
BTBD1	BTBD1	Not DIU	0.089122	NO		1295.41	1191.33	843.81
BTBD10	BTBD10	Not DIU	0.54069	NO		56.0	68.94	87.76
BTBD3	BTBD3	Not DIU	0.46906	YES	3	130.61	152.1	139.43
BTBD9	BTBD9	Not DIU	0.92815	NO		216.71	197.1	232.65
BTC	BTC	Not DIU	0.23406	NO		59.27	64.85	105.43
BTD	BTD	Not DIU	0.30232	NO		754.14	753.97	916.78
BTF3	BTF3	Not DIU	0.9861	NO		938.69	1170.01	1003.53
BTG3	BTG3	Not DIU	0.95997	NO		111.9	124.03	109.05
BTLA	BTLA	DIU	2.2859E-7	YES	3	74.37	66.36	34.35
BTRC	BTRC	DIU	0.0016857	YES	1	257.87	282.97	374.85
BUB3	BUB3	Not DIU	0.32599	NO		495.25	498.17	475.84
BUD13	BUD13	Not DIU	0.80592	NO		117.73	105.27	116.31
BZW1	BZW1	Not DIU	0.14104	NO		1258.39	1570.02	1432.56
BZW2	BZW2	Not DIU	0.9234	NO		163.96	195.87	183.59
C1D	C1D	Not DIU	0.31363	NO		47.81	65.25	94.01
C1GALT1	C1GALT1	Not DIU	0.68482	NO		151.46	182.21	203.23
C1GALT1C1	C1GALT1C1	Not DIU	0.19998	NO		290.16	330.52	305.2
C1QA	C1QA	Not DIU	0.67636	NO		732.35	694.33	401.27
C1QTNF1	C1QTNF1	Not DIU	0.94855	NO		68.28	45.29	27.34
C1R	C1R	Not DIU	0.1311	NO		16980.79	16606.67	14336.88
C1RL	C1RL	Not DIU	0.052288	YES	1	286.45	220.59	253.89
C1S	C1S	Not DIU	0.68033	NO		23983.38	25982.99	20967.16
C2	C2	Not DIU	0.37598	NO		2050.59	1549.42	1654.44
C2CD2	C2CD2	Not DIU	0.2709	NO		103.59	84.46	56.7
C2CD2L	C2CD2L	Not DIU	0.62013	YES	3	46.83	59.25	34.21
C2CD3	C2CD3	Not DIU	0.56386	YES	1,3	202.34	211.52	227.42
C2CD5	C2CD5	Not DIU	0.06453	YES	2,3	114.32	106.57	122.4
C3	C3	Not DIU	0.35918	NO		99254.9	84535.86	107524.99
C5AR2	C5AR2	Not DIU	0.20318	NO		73.64	65.23	50.29
C7	C7	Not DIU	0.19434	NO		2462.23	2517.71	1636.16
C8A	C8A	Not DIU	0.63594	NO		5628.21	5240.21	6483.27
C8B	C8B	Not DIU	0.80314	NO		7774.75	7919.46	8982.35
C9	C9	Not DIU	0.9719	YES	2	22906.95	25062.4	21571.47
CA14	CA14	Not DIU	0.11012	NO		159.08	130.71	51.87
CA2	CA2	DIU	3.2517E-8	YES	3	41.01	36.18	28.41
CA5A	CA5A	Not DIU	0.99819	NO		1027.07	773.34	535.87
CAB39L	CAB39L	Not DIU	0.8007	YES	2	53.22	74.77	54.5
CABIN1	CABIN1	Not DIU	0.15946	YES	2	79.44	51.47	79.02
CABYR	CABYR	Not DIU	0.66161	YES	1	166.51	127.03	155.5
CACHD1	CACHD1	Not DIU	0.24204	YES	1,3	88.24	71.81	68.8
CACTIN	CACTIN	Not DIU	0.78241	NO		50.96	41.07	54.59
CACYBP	CACYBP	Not DIU	0.97454	NO		178.88	205.86	180.17
CAD	CAD	Not DIU	0.43134	YES	2	66.4	75.54	155.35
CADPS2	CADPS2	Not DIU	0.72389	NO		655.27	846.67	983.27
CALCOCO1	CALCOCO1	Not DIU	0.050885	NO		422.35	322.13	238.69
CALCOCO2	CALCOCO2	Not DIU	0.72433	NO		1893.03	2017.45	1242.61
CALCRL	CALCRL	Not DIU	0.49984	NO		197.46	223.23	150.57
CALD1	CALD1	Not DIU	0.81159	NO		3049.19	2995.17	2943.05
CALM1	CALM1	Not DIU	0.18456	NO		944.38	999.45	982.07
CALM3	CALM3	DIU	0.0028066	NO		940.44	868.71	950.48
CALU	CALU	Not DIU	0.98551	NO		1041.37	1117.7	1201.56
CAMK1D	CAMK1D	Not DIU	0.43965	YES	2	75.62	61.92	57.08
CAMK2G	CAMK2G	Not DIU	0.61327	YES	1	173.3	188.59	164.46
CAMKK2	CAMKK2	Not DIU	0.20691	NO		565.59	625.84	984.18
CAMSAP2	CAMSAP2	DIU	0.021393	YES	3	170.47	211.83	156.45
CAMSAP3	CAMSAP3	Not DIU	0.4741	NO		122.73	83.53	103.19
CAND1	CAND1	Not DIU	0.78504	NO		809.58	903.89	821.99
CANX	CANX	Not DIU	0.49065	NO		5124.47	5752.99	5263.86
CAP1	CAP1	Not DIU	0.97594	NO		838.65	817.57	801.66
CAPN1	CAPN1	Not DIU	0.82892	NO		457.78	359.63	433.73
CAPN15	CAPN15	Not DIU	0.13505	YES	1	181.37	134.32	154.37
CAPN5	CAPN5	DIU	2.391E-5	YES	3	304.7	296.88	208.22
CAPN7	CAPN7	Not DIU	0.59659	NO		293.39	342.67	355.23
CAPNS1	CAPNS1	Not DIU	0.61258	NO		329.84	326.99	316.58
CAPRIN2	CAPRIN2	Not DIU	0.62268	YES	1,2	63.95	67.71	77.46
CAPZA1	CAPZA1	Not DIU	0.18036	NO		446.29	491.53	472.73
CAPZA2	CAPZA2	Not DIU	0.6651	NO		295.89	349.66	350.76
CARD10	CARD10	Not DIU	0.92273	NO		95.7	104.29	136.64
CARF	CARF	Not DIU	0.064886	YES	1	300.05	292.83	349.03
CARM1	CARM1	Not DIU	0.97659	NO		96.22	76.87	71.46
CARNMT1	CARNMT1	Not DIU	0.55274	NO		259.64	263.67	192.47
CARNS1	CARNS1	Not DIU	0.86464	NO		543.91	487.52	1289.59
CARS	CARS	Not DIU	0.92888	NO		116.58	107.96	138.96
CASC4	CASC4	DIU	0.010068	YES	3	411.8	455.29	386.79
